es_id	usergroupid	unionid	openid	data_date
CONSUME_U_06_003_003_oS6w50jxbnyZf-giSj24iqNzWMSI_oz07c4ggyuMkD1_e9cWdHUCV6DGk	CONSUME_U_06_003_003	oS6w50jxbnyZf-giSj24iqNzWMSI	oz07c4ggyuMkD1_e9cWdHUCV6DGk	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	44444444440	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	oS6w50gRf1ea8NQRsHddi_71UIqY	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	oS6w50hodMHHcYKAqwRdObkjcxpU	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	oS6w50n0tz95_gceA3V0uY_zQTB0	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	oS6w50qbO1gKrr8KRPQChCREe1uo	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	oS6w50qcsFr5B7svorG23HVdZzTY	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq00Ua_uCBLYYyQPaTKPl7qzs	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq01FsoWSAu_Jhlfs8cTZEQpc	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq01Opt_ir5fcjaW79kxzJVPc	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq02MUuzmT-a_O-wr6eZYEbGQ	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq03gHyK3tANRZ2M6XTUi6uzk	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq040vqyNRGRI7V_jhyk2tl8E	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq04VM-TajamM8dTCUXjC-Gbk	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq05TrpRI-BwmAUCO39p1IzW8	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq07Ol3jKWWvHnVsuWeLTOmDE	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0866CCg0TDhAxbFfkSvvscQ	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq08teqZbV0yL8kSPe9ETZHG0	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq09ROGH6WBfR6RjUC37bJ2kM	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq09yXQ37vhMd77t8zF3aJn84	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0_42-O_Pii9rpmEJACDj6Z0	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0wVDAifbbPDHAbJjmxoR0LE	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0w_Wk7Pz8j6BJCkFkPEaooQ	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0xYlBICTAPVl9Lss9pbuigo	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0xjTqK4S9VAjkLJttT3KLSo	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0xmbCHg4TbEzhqOAnsGma5w	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0yNVNS-wyQQVl5zIaZ_1NLM	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0yOa93OS7UNsKx1qcpBxM88	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0zk--hrPMS66d-PgEbDRRTg	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0znNFY5dHmvrSUNFIH6jUB8	2020-11-05
CONSUME_U_06_004_001_oS6w50jxbnyZf-giSj24iqNzWMSI_oAw_60sT5EmmV_XLT5t8yWuBzTd8	CONSUME_U_06_004_001	oS6w50jxbnyZf-giSj24iqNzWMSI	oAw_60sT5EmmV_XLT5t8yWuBzTd8	2020-11-05
CONSUME_U_06_004_001_oS6w50ngAsR8lsoOfp7PFIY1LtAU_oz07c4oIXTaOjKanp1Eka38tcYCU	CONSUME_U_06_004_001	oS6w50ngAsR8lsoOfp7PFIY1LtAU	oz07c4oIXTaOjKanp1Eka38tcYCU	2020-11-05
NULL	CONSUME_U_06_004_004	NULL	ooLHq01zqFI1qobaA5RyzHiyJijE	2020-11-05
NULL	CONSUME_U_06_004_004	NULL	ooLHq03-XZWfx0V_oTwd08m65zdw	2020-11-05
NULL	CONSUME_U_06_004_004	NULL	ooLHq0yamD9Kcr-ydPpPOfHoeKG8	2020-11-05
NULL	CONSUME_U_06_004_005	NULL	ooLHq0-9LNJD_pGSPtiu2Ky2dwiQ	2020-11-05
NULL	CONSUME_U_06_004_005	NULL	ooLHq04fONOb464yZE5I5YLfISkU	2020-11-05
CONSUME_U_06_004_005_oS6w50jFY1fqOPZcJKspxCJK9_hg_oz07c4vVUvRz2lCPjD9THrnJyQWM	CONSUME_U_06_004_005	oS6w50jFY1fqOPZcJKspxCJK9_hg	oz07c4vVUvRz2lCPjD9THrnJyQWM	2020-11-05
CONSUME_U_06_004_005_oS6w50jxbnyZf-giSj24iqNzWMSI_oz07c4ggyuMkD1_e9cWdHUCV6DGk	CONSUME_U_06_004_005	oS6w50jxbnyZf-giSj24iqNzWMSI	oz07c4ggyuMkD1_e9cWdHUCV6DGk	2020-11-05
